entrantId,positionOrder,positionText,laps,time
6245,1,1,12,80557
6272,2,2,12,81190
6251,3,3,10,81552
6244,4,4,12,81825
6268,5,5,12,81948
6273,6,6,12,82117
6269,7,7,12,82394
6270,8,8,12,82477
6250,9,9,11,82994
6261,10,10,11,83246
6271,11,11,9,83715
6274,12,12,7,83749
6266,13,13,12,83786
6255,14,14,12,83812
6260,15,15,12,83907
6256,16,16,12,84086
6264,17,17,12,84298
6275,18,18,12,84524
6247,19,19,12,84544
6254,20,20,12,84888
6267,21,21,12,84972
6246,22,22,10,85236
6276,23,23,12,85267
6262,24,24,12,86444
6265,25,25,10,86582
6263,26,26,5,89613
