sessionId,entrantId,positionOrder,positionText,laps,time
2016-15-Q1,7064,1,1,,104255
2016-15-Q1,7067,2,2,,104964
2016-15-Q1,7090,3,3,,105036
2016-15-Q1,7081,4,4,,105167
2016-15-Q1,7070,5,5,,105204
2016-15-Q1,7076,6,6,,105262
2016-15-Q1,7089,7,7,,105291
2016-15-Q1,7066,8,8,,105316
2016-15-Q1,7072,9,9,,105373
2016-15-Q1,7075,10,10,,105465
2016-15-Q1,7082,11,11,,105499
2016-15-Q1,7068,12,12,,105609
2016-15-Q1,7073,13,13,,106056
2016-15-Q1,7078,14,14,,106081
2016-15-Q1,7083,15,15,,106086
2016-15-Q1,7069,16,16,,106427
2016-15-Q1,7074,17,17,9,106825
2016-15-Q1,7071,18,18,8,106860
2016-15-Q1,7079,19,19,9,106960
2016-15-Q1,7085,20,20,8,107667
2016-15-Q1,7093,21,21,9,108296
2016-15-Q1,7065,22,22,4,109116
