entrantId,lap,time,timeOfDay,annotation
7066,1,26350,20:06:14,
7064,1,25925,20:06:15,
7081,1,24453,20:06:19,
7067,1,24874,20:06:21,
7072,1,24649,20:06:22,
7089,1,24584,20:06:24,
7082,1,25973,20:06:25,
7090,1,25740,20:06:26,
7073,1,25929,20:06:27,
7074,1,25816,20:06:28,
7069,1,26135,20:06:30,
7070,1,32821,20:06:31,
7075,1,26519,20:06:32,
7076,1,42815,20:06:33,
7083,1,32709,20:06:40,
7085,1,24308,20:06:42,
7093,1,24343,20:06:43,
7071,1,25057,20:06:44,
7079,1,25211,20:06:45,
7065,1,24342,20:06:48,
7082,7,29846,20:18:50,
7069,8,29706,20:20:49,
7079,11,28847,20:26:49,
7090,13,28815,20:30:12,
7072,14,29401,20:31:59,
7064,15,28890,20:33:33,
7081,15,29150,20:33:37,
7089,15,30301,20:33:53,
7083,15,28780,20:34:33,
7076,15,28998,20:34:34,
7066,16,30546,20:35:17,
7073,16,28682,20:35:53,
7067,17,29041,20:37:28,
7074,17,28759,20:37:54,
7071,17,30297,20:38:03,
7075,18,30307,20:39:52,
7085,18,30532,20:40:10,
7093,19,104383,20:42:20,
7065,24,28924,20:51:16,
7070,25,28742,20:53:08,
7069,25,29468,20:53:46,
7090,27,28948,20:56:59,
7082,27,29320,20:57:18,
7076,27,29025,20:57:36,
7073,28,29578,20:58:52,
7083,30,28545,21:03:12,
7064,32,28921,21:05:33,
7083,32,63680,21:07:22,
7066,33,28970,21:07:19,
7067,33,29135,21:07:36,
7081,34,28421,21:09:30,
7072,34,30381,21:10:00,
7079,34,28804,21:11:01,
7093,34,30614,21:12:43,
7071,35,29537,21:12:35,
7075,36,30160,21:14:20,
7085,36,30471,21:14:53,
7069,36,29680,21:15:00,
7089,37,29205,21:15:47,
7074,38,29754,21:17:53,
7065,42,29391,21:24:58,
7073,43,29903,21:27:23,
7090,44,28854,21:28:59,
7081,45,28315,21:30:08,
7093,45,42368,21:34:04,
7067,46,28954,21:31:56,
7064,47,28662,21:33:41,
7082,48,29377,21:37:18,
