sessionId,entrantId,positionOrder,positionText,laps,time
1978-04-Q1,5325,1,1,,80636
1978-04-Q1,5326,2,2,,80836
1978-04-Q1,5323,3,3,,80937
1978-04-Q1,5298,4,4,,81188
1978-04-Q1,5324,5,5,,81244
1978-04-Q1,5299,6,6,,81474
1978-04-Q1,5300,7,7,,81738
1978-04-Q1,5317,8,8,,81935
1978-04-Q1,5333,9,9,,82006
1978-04-Q1,5336,10,10,,82163
1978-04-Q1,5301,11,11,,82234
1978-04-Q1,5297,12,12,,82414
1978-04-Q1,5327,13,13,,82491
1978-04-Q1,5316,14,14,,82630
1978-04-Q1,5306,15,15,,82790
1978-04-Q1,5302,16,16,,83106
1978-04-Q1,5310,17,17,,83212
1978-04-Q1,5334,18,18,,83291
1978-04-Q1,5303,19,19,,83419
1978-04-Q1,5308,20,20,,83454
1978-04-Q1,5320,21,21,,83589
1978-04-Q1,5309,22,22,,83677
1978-04-Q1,5335,23,23,,83733
1978-04-Q1,5296,24,24,,83792
1978-04-Q1,5318,25,25,,83795
1978-04-Q1,5328,26,26,,84008
