entrantId,positionOrder,positionText,time,laps
7303,1,1,80939,12
7283,2,2,80965,12
7300,3,3,81231,12
7299,4,4,81276,12
7312,5,5,81321,12
7314,6,6,81345,12
7293,7,7,81570,12
7290,8,8,81735,11
7309,9,9,81781,12
7294,10,10,81840,11
7297,11,11,81891,10
7313,12,12,81919,13
7284,13,13,81972,13
7311,14,14,82019,12
7302,15,15,82036,13
7288,16,16,82067,12
7291,17,17,82110,12
7296,18,18,82192,11
7287,19,19,82260,12
7305,20,20,83420,12
