entrantId,positionOrder,positionText,time,laps
7283,1,1,78856,11
7300,2,2,79392,10
7303,3,3,79399,10
7294,4,4,79429,10
7311,5,5,79600,10
7314,6,6,79620,11
7299,7,7,79769,11
7284,8,8,79856,11
7312,9,9,79929,11
7302,10,10,80067,11
7293,11,11,80121,10
7290,12,12,80128,10
7313,13,13,80151,10
7309,14,14,80230,10
7297,15,15,80250,10
