entrantId,lap,time,timeOfDay,annotation
7055,6,26392,14:15:43,
7054,13,22974,14:25:47,
7048,13,22072,14:25:51,
7045,14,27936,14:27:28,
7051,14,22536,14:27:30,
7047,14,22231,14:27:33,
7040,14,22805,14:27:34,
7043,14,22729,14:27:41,
7049,15,22573,14:28:49,
7053,15,25096,14:28:58,
7056,15,21567,14:29:00,
7042,16,22068,14:30:25,
7041,16,23005,14:30:36,
7052,19,23146,14:34:42,
7038,20,21780,14:35:52,
7037,21,21900,14:37:10,
7036,21,21824,14:37:37,
7039,22,22566,14:38:42,
7044,24,16444,14:42:53,
7044,25,22812,14:44:40,
7050,26,23051,14:46:47,
7045,29,21915,14:50:32,
7042,30,22409,14:51:57,
7055,30,23125,14:53:11,
7043,32,22907,14:55:00,
7048,33,21574,14:56:04,
7041,33,22199,14:56:29,
7040,34,28707,14:57:48,
7047,35,21753,14:59:17,
7049,36,22222,15:00:25,
7056,36,22300,15:00:39,
7053,36,22930,15:00:44,
7051,37,23431,15:02:04,
7054,38,21867,15:03:21,
7042,41,22574,15:08:53,
7044,41,24972,15:08:57,
7041,41,22747,15:09:02,
7050,41,23664,15:10:40,
7055,41,23207,15:11:07,
7038,42,22013,15:08:45,
7052,42,24272,15:08:57,
7036,42,22008,15:09:07,
7040,42,23972,15:10:37,
7043,42,23097,15:10:56,
7037,43,22028,15:10:02,
7039,43,22270,15:10:21,
7048,43,21663,15:11:48,
7056,43,23162,15:12:11,
7050,43,17116,15:14:50,
7055,43,18085,15:14:59,
7053,44,16660,15:14:39,
7047,44,16488,15:14:41,
7056,44,16796,15:14:42,
7045,44,16823,15:14:44,
7040,44,17064,15:14:46,
7042,44,16958,15:14:51,
7044,44,18782,15:14:53,
7041,44,18577,15:14:55,
7043,44,18246,15:14:57,
7050,44,17402,15:17:14,
7055,44,18149,15:17:23,
7037,45,16639,15:14:38,
7039,45,16979,15:14:43,
7038,45,16623,15:14:48,
7052,45,18249,15:14:53,
7036,45,18270,15:14:58,
7054,45,16427,15:15:16,
7051,45,16485,15:15:29,
7048,45,16453,15:15:35,
7053,45,16786,15:17:04,
7047,45,16639,15:17:06,
7056,45,16879,15:17:07,
7045,45,16818,15:17:10,
7040,45,17114,15:17:11,
7042,45,32181,15:17:15,
7044,45,18186,15:17:17,
7041,45,17472,15:17:19,
7043,45,17235,15:17:21,
7037,46,17121,15:17:03,
7039,46,16734,15:17:08,
7038,46,17780,15:17:13,
7052,46,17726,15:17:16,
7036,46,18758,15:17:22,
7054,46,17557,15:17:25,
7051,46,23043,15:17:25,
7048,46,17849,15:17:27,
7054,49,30031,15:23:48,
7052,51,27715,15:26:23,
7039,52,59555,15:27:47,
7045,54,21502,15:31:14,
7052,54,16579,15:31:15,
7050,54,22716,15:33:20,
7051,56,16415,15:33:45,
7044,58,16446,15:37:12,
7036,64,31037,15:45:08,
7038,64,24575,15:45:42,
