sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2015-10-R,7037,1,1,6369985,3,,69,25,1,25,,,
2015-10-R,7048,2,2,6385733,7,,69,18,1,18,15748,10000,
2015-10-R,7036,3,3,6395069,4,,69,15,1,15,25084,,
2015-10-R,7051,4,4,6414236,9,,69,12,1,12,44251,,
2015-10-R,7056,5,5,6419064,15,,69,10,1,10,49079,,
2015-10-R,7052,6,6,6422010,1,,69,8,1,8,52025,,
2015-10-R,7040,7,7,6428563,10,,69,6,1,6,58578,,
2015-10-R,7038,8,8,6428861,2,,69,4,1,4,58876,,
2015-10-R,7047,9,9,6437013,16,,69,2,1,2,"01:07,03",,
2015-10-R,7041,10,10,6439115,17,,69,1,1,1,"01:09,13",,
2015-10-R,7043,11,11,6443443,18,,69,0,1,0,"01:13,46",,
2015-10-R,7045,12,12,6444263,8,,69,0,1,0,"01:14,28",,
2015-10-R,7054,13,13,6450213,6,,69,0,1,0,"01:20,23",,
2015-10-R,7044,14,14,6455127,14,,69,0,1,0,"01:25,14",,
2015-10-R,7055,15,15,,19,,67,0,1,0,+2 laps,,
2015-10-R,7050,16,16,,20,,65,0,1,0,,,Suspension
2015-10-R,7053,17,DNF,,12,,60,0,1,0,,,Fuel pressure
2015-10-R,7039,18,DNF,,5,,55,0,1,0,,,Hybrid system
2015-10-R,7042,19,DNF,,13,,53,0,1,0,,,Brakes
2015-10-R,7049,20,DNF,,11,,41,0,1,0,,,Front wing
