entrantId,positionOrder,positionText,laps,time
5955,1,1,,85733
5954,2,2,,86262
5970,3,3,,88621
5946,4,4,,88686
5969,5,5,,89192
5960,6,6,,89207
5958,7,7,,90090
5978,8,8,,90149
5947,9,9,,90360
5953,10,10,,90481
5959,11,11,,90670
5977,12,12,,90699
5962,13,13,,90858
5979,14,14,,90929
5961,15,15,,91199
5972,16,16,,91423
5952,17,17,,91475
5981,18,18,,91550
5964,19,19,,91845
5967,20,20,,91993
5956,21,21,,92021
5971,22,22,,92152
5966,23,23,,92177
5957,24,24,,92840
5968,25,25,,92863
5975,26,26,,93035
5949,27,27,,93048
5951,28,28,,93191
5982,29,29,,93227
5948,30,30,,93597
