entrantId,positionOrder,positionText,laps,time
6740,1,1,33,76965
6715,2,2,15,77095
6737,3,3,21,77337
6717,4,4,10,77490
6738,5,5,32,77627
6716,6,6,21,77805
6723,7,7,13,77848
6733,8,8,18,78009
6729,9,9,13,78015
6730,10,10,14,78035
6739,11,11,32,78201
6725,12,12,16,78279
6726,13,13,18,78429
6732,14,14,20,78503
6719,15,15,17,78549
6746,16,16,23,78614
6718,17,17,14,78761
6728,18,18,15,78865
6747,19,19,17,78868
6734,20,20,21,78907
6724,21,21,10,79048
6720,22,22,15,79099
6743,23,23,24,79138
6727,24,24,15,79313
6742,25,25,28,79541
6735,26,26,22,79624
6748,27,27,26,80197
6731,28,28,18,80262
6744,29,29,22,81434
