sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1997-10-R,6435,1,1,4859046,1,,45,10,1,10,,,
1997-10-R,6432,2,2,4876573,4,,45,6,1,6,17527,,
1997-10-R,6436,3,3,4883816,3,,45,4,1,4,24770,,
1997-10-R,6454,4,4,4886211,11,,45,3,1,3,27165,,
1997-10-R,6438,5,5,4889041,7,,45,2,1,2,29995,,
1997-10-R,6434,6,6,4893763,6,,45,1,1,1,34717,,
1997-10-R,6441,7,7,4938768,17,,45,0,1,0,"01:19,72",,
1997-10-R,6428,8,8,,13,,44,0,1,0,+1 lap,,
1997-10-R,6455,9,9,,18,,44,0,1,0,+1 lap,,
1997-10-R,6444,10,10,,20,,44,0,1,0,+1 lap,,
1997-10-R,6439,11,11,,2,,40,0,1,0,,,Radiator
1997-10-R,6430,12,DNF,,9,,33,0,1,0,,,Spun off
1997-10-R,6448,13,DNF,,12,,33,0,1,0,,,Engine
1997-10-R,6445,14,DNF,,19,,33,0,1,0,,,Clutch
1997-10-R,6449,15,DNF,,15,,27,0,1,0,,,Engine
1997-10-R,6446,16,DNF,,22,,23,0,1,0,,,Out of fuel
1997-10-R,6442,17,DNF,,14,,8,0,1,0,,,Collision
1997-10-R,6429,18,DNF,,16,,8,0,1,0,,,Collision
1997-10-R,6437,19,DNF,,8,,1,0,1,0,,,Transmission
1997-10-R,6431,20,DNF,,5,,1,0,1,0,,,Collision
1997-10-R,6433,21,DNF,,10,,1,0,1,0,,,Collision
1997-10-R,6456,22,DNF,,21,,0,0,1,0,,,Gearbox
