entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
3370,1,1,7993400,1,,80,9,1,9,,
3371,2,2,8003000,2,,80,6,1,6,,
3368,3,3,,4,,79,4,1,4,,
3366,4,4,,5,,79,3,1,3,,
3375,5,5,,7,,79,2,0,2,,
3378,6,6,,13,,78,1,1,1,,
3372,7,7,,12,,78,0,1,0,,
3386,8,8,,16,,76,0,1,0,,
3389,9,9,,14,,76,0,1,0,,
3383,10,10,,17,,75,0,1,0,,
3388,11,11,,19,,73,0,1,0,,
3384,12,NC,,11,,70,0,1,0,,
3385,13,NC,,10,,70,0,1,0,,
3377,14,DNF,,6,,67,0,1,0,,Transmission
3382,15,DNF,,15,,42,0,1,0,,Clutch
3367,16,DNF,,20,,32,0,1,0,,Gearbox
3369,17,DNF,,8,,17,0,1,0,,Engine
3381,18,DNF,,9,,15,0,1,0,,Oil leak
3380,19,DNF,,3,,9,0,1,0,,Engine
3387,20,DNF,,18,,0,0,1,0,,Engine
