entrantId,positionOrder,positionText,time,laps
7299,1,1,70021,6
7283,2,2,70162,6
7284,3,3,70219,6
7294,4,4,70237,6
7312,5,5,70254,8
7313,6,6,70266,9
7311,7,7,70303,9
7314,8,8,70316,9
7300,9,9,70330,7
7293,10,10,70375,6
7297,11,11,70547,6
7291,12,12,70562,6
7290,13,13,70567,6
7296,14,14,70723,6
7303,15,15,70840,6
