entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
3790,1,1,7280300,4,,80,9,1,9,,,
3777,2,2,7284700,3,,80,6,1,6,4400,,
3778,3,3,,12,,79,4,1,4,+1 lap,,
3683,4,4,,11,,79,3,1,3,+1 lap,,
3689,5,5,,9,,78,2,1,2,+2 laps,,
3783,6,6,,7,,78,1,1,1,+2 laps,,
3684,7,7,,10,,77,0,1,0,+3 laps,,
3754,8,8,,16,,72,0,1,0,+8 laps,,
3776,9,DNF,,5,,55,0,1,0,,,Fuel leak
3781,10,DNF,,13,,52,0,1,0,,,Engine
3788,11,NC,,19,,52,0,1,0,+28 laps,,
3780,12,DNF,,2,,43,0,1,0,,,Transmission
3785,13,DNF,,18,,34,0,1,0,,,Ignition
3784,14,DNF,,17,,26,0,1,0,,,Engine
3779,15,DNF,,1,,26,0,1,0,,,Halfshaft
3787,16,DNF,,14,,11,0,1,0,,,Engine
3782,17,DNF,,15,,10,0,1,0,,,Radiator
3792,18,DNF,,6,,8,0,1,0,,,Fuel pump
3791,19,DNF,,20,,6,0,1,0,,,Engine
3685,20,DNF,,8,,0,0,1,0,,,Engine
