entrantId,positionOrder,positionText,laps,time
6931,1,1,27,76595
6932,2,2,22,77093
6933,3,3,21,77370
6935,4,4,20,77382
6942,5,5,28,77413
6940,6,6,17,77599
6936,7,7,27,77915
6934,8,8,22,77995
6945,9,9,20,78020
6938,10,10,21,78130
6941,11,11,22,78226
6929,12,12,21,78339
6953,13,13,28,78422
6943,14,14,30,78709
6937,15,15,14,78831
6954,16,16,21,78972
6944,17,17,34,79039
6948,18,18,24,79674
6947,19,19,24,79963
6930,20,20,27,80122
6952,21,21,20,80169
6951,22,22,18,80539
6949,23,23,24,81138
6957,24,24,27,81740
