entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6431,1,1,5460673,2,,62,10,1,10,,,
6432,2,2,5461910,3,,62,6,1,6,1237,,
6433,3,3,5539016,9,,62,4,1,4,"01:18,34",,
6439,4,4,5544061,6,,62,3,1,3,"01:23,39",,
6434,5,5,,14,,61,2,1,2,+1 lap,,
6436,6,6,,8,,61,1,1,1,+1 lap,,
6443,7,7,,12,,61,0,1,0,+1 lap,,
6440,8,8,,4,,61,0,1,0,+1 lap,,
6445,9,9,,19,,60,0,1,0,+2 laps,,
6444,10,10,,21,,60,0,1,0,+2 laps,,
6446,11,11,,22,,59,0,1,0,+3 laps,,
6429,12,DNF,,17,,53,0,1,0,,,Gearbox
6430,13,DNF,,1,,40,0,1,0,,,Gearbox
6437,14,DNF,,10,,38,0,1,0,,,Engine
6448,15,DNF,,13,,32,0,1,0,,,Engine
6442,16,DNF,,7,,18,0,1,0,,,Electrical
6438,17,DNF,,5,,17,0,1,0,,,Transmission
6441,18,DNF,,18,,11,0,1,0,,,Collision
6428,19,DNF,,15,,11,0,1,0,,,Collision
6435,20,DNF,,11,,4,0,1,0,,,Spun off
6449,21,DNF,,16,,2,0,1,0,,,Spun off
6447,22,DNS,,20,,,0,1,0,,,
