sessionId,entrantId,positionOrder,positionText,laps,time
1997-04-FP2,6431,1,1,27,83477
1997-04-FP2,6430,2,2,25,83739
1997-04-FP2,6439,3,3,29,84325
1997-04-FP2,6440,4,4,29,84586
1997-04-FP2,6438,5,5,29,84626
1997-04-FP2,6433,6,6,26,84719
1997-04-FP2,6442,7,7,30,84766
1997-04-FP2,6436,8,8,28,84980
1997-04-FP2,6432,9,9,27,84982
1997-04-FP2,6435,10,10,26,85027
1997-04-FP2,6434,11,11,22,85586
1997-04-FP2,6448,12,12,21,85586
1997-04-FP2,6443,13,13,24,85650
1997-04-FP2,6449,14,14,27,85791
1997-04-FP2,6428,15,15,26,86034
1997-04-FP2,6437,16,16,12,86226
1997-04-FP2,6445,17,17,25,87004
1997-04-FP2,6429,18,18,23,87042
1997-04-FP2,6444,19,19,25,87383
1997-04-FP2,6441,20,20,17,87709
1997-04-FP2,6447,21,21,26,87970
