entrantId,lap,time,timeOfDay,annotation
6429,18,26683,14:27:31,
6440,20,22265,14:30:10,
6432,24,23566,14:35:21,
6433,25,23796,14:37:17,
6439,25,22758,14:37:21,
6443,25,24215,14:37:37,
6430,26,25250,14:38:15,
6431,27,25239,14:39:41,
6444,31,26165,14:47:11,
6446,32,54405,14:49:43,
6434,33,27421,14:49:17,
6445,33,24154,14:50:09,
6440,34,24720,14:51:17,
6443,34,11778,14:51:19,
6437,35,25689,14:51:52,
6436,35,26528,14:52:17,
6429,40,14235,15:00:42,
6429,41,27619,15:02:23,
6431,44,22379,15:04:34,
6439,44,22728,15:05:32,
6443,44,24433,15:06:07,
6432,45,21196,15:06:07,
6433,46,22375,15:08:27,
6443,54,11556,15:21:11,
