entrantId,positionOrder,positionText,laps,time
5423,1,1,,95615
5451,2,2,,96914
5414,3,3,,96948
5405,4,4,,97066
5424,5,5,,97128
5386,6,6,,97872
5429,7,7,,98195
5421,8,8,,98218
5450,9,9,,98509
5426,10,10,,98823
5427,11,11,,98945
5455,12,12,,99035
5436,13,13,,99233
5443,14,14,,99329
5453,15,15,,99468
5413,16,16,,99576
5385,17,17,,100144
5447,18,18,,100277
5434,19,19,,100337
5400,20,20,,100625
5445,21,21,,100635
5440,22,22,,100731
5441,23,23,,100741
5433,24,24,,100745
5454,25,25,,100789
5435,26,26,,100824
5399,27,27,,102088
5446,28,28,,103060
5452,29,29,,105183
5438,30,30,,109318
