entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
3867,1,1,6639100,4,,80,9,1,9,,
3861,2,2,6657900,7,,80,6,1,6,,
3865,3,3,6670900,3,,80,4,1,4,,
3864,4,4,6688300,12,,80,3,1,3,,
3866,5,5,,8,,79,2,1,2,,
3868,6,6,,11,,78,1,1,1,,
3871,7,7,,14,,77,0,1,0,,
3876,8,8,,17,,73,0,1,0,,
3878,9,NC,,16,,67,0,1,0,,
3862,10,DNF,,2,,44,0,1,0,,Fuel pump
3870,11,DNF,,18,,40,0,1,0,,Engine
3872,12,DNF,,15,,38,0,1,0,,Water leak
3869,13,DNF,,5,,34,0,1,0,,Engine
3873,14,DNF,,1,,32,0,1,0,,Handling
3863,15,DNF,,6,,31,0,1,0,,Gearbox
3875,16,DNF,,10,,31,0,1,0,,Ignition
3874,17,DNF,,13,,20,0,1,0,,Ignition
3877,18,DNF,,9,,12,0,1,0,,Brakes
