entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6511,1,1,5499776,2,,62,10,1,10,,
6509,2,2,5500944,1,,62,6,1,6,,
6510,3,3,5550784,3,,62,4,1,4,,
6512,4,4,5589052,4,,62,3,1,3,,
6529,5,5,,9,,61,2,1,2,,
6524,6,6,,12,,61,1,1,1,,
6515,7,7,,7,,61,0,1,0,,
6523,8,8,,10,,61,0,1,0,,
6520,9,9,,11,,61,0,1,0,,
6516,10,10,,17,,61,0,1,0,,
6519,11,11,,19,,61,0,1,0,,
6530,12,12,,14,,61,0,1,0,,
6528,13,13,,20,,60,0,1,0,,
6526,14,14,,16,,59,0,1,0,,
6514,15,15,,8,,58,0,1,0,,Gearbox
6525,16,DNF,,13,,49,0,1,0,,Spun off
6517,17,DNF,,5,,45,0,1,0,,Fuel pressure
6521,18,DNF,,15,,25,0,1,0,,Hydraulics
6522,19,DNF,,22,,22,0,1,0,,Hydraulics
6518,20,DNF,,18,,5,0,1,0,,Engine
6527,21,DNF,,21,,5,0,1,0,,Spun off
6513,22,DNF,,6,,4,0,1,0,,Gearbox
