entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
4419,1,1,4692600,11,,55,9,1,9,,
4426,2,2,4692610,6,,55,6,1,6,,
4406,3,3,4692690,5,,55,4,1,4,,
4412,4,4,4692780,17,,55,3,1,3,,
4420,5,5,4693210,4,,55,2,1,2,,
4415,6,6,4724960,1,,55,1,1,1,,
4416,7,7,4777430,13,,55,0,1,0,,
4409,8,8,,18,,54,0,1,0,,
4421,9,9,,3,,53,0,1,0,,
4405,10,10,,21,,51,0,1,0,,
4413,11,DNF,,14,,47,0,1,0,,Gearbox
4354,12,NC,,24,,47,0,1,0,,
4425,13,DNF,,16,,41,0,1,0,,Engine
4418,14,DNF,,10,,40,0,1,0,,Suspension
4424,15,DNF,,20,,33,0,1,0,,Engine
4408,16,DNF,,8,,17,0,1,0,,Engine
4407,17,DNF,,2,,15,0,1,0,,Engine
4429,18,DNF,,7,,15,0,1,0,,Engine
4423,19,DNF,,19,,11,0,1,0,,Electrical
4427,20,DNF,,22,,5,0,1,0,,Suspension
4414,21,DNF,,9,,5,0,1,0,,Suspension
4422,22,DNF,,12,,3,0,1,0,,Engine
4375,23,DNF,,15,,3,0,1,0,,Engine
4411,24,DNS,,23,,,0,1,0,,Accident
