entrantId,positionOrder,positionText,laps,time
5198,1,1,,78650
5213,2,2,,79270
5231,3,3,,79500
5204,4,4,,79540
5199,5,5,,79570
5205,6,6,,79660
5196,7,7,,79850
5223,8,8,,79930
5212,9,9,,79930
5255,10,10,,80130
5197,11,11,,80140
5261,12,12,,80230
5227,13,13,,80240
5259,14,14,,80240
5232,15,15,,80240
5241,16,16,,80430
5246,17,17,,80530
5280,18,18,,80840
5224,19,19,,80860
5247,20,20,,80870
5230,21,21,,81060
5210,22,22,,81120
5281,23,23,,81130
5202,24,24,,81160
5277,25,25,,81190
5228,26,26,,81530
5234,27,27,,81670
5238,28,28,,81790
5260,29,29,,81800
5276,30,30,,81850
5222,31,31,,82200
5269,32,32,,82490
5278,33,33,,83070
5279,34,34,,86680
