entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
633,1,1,10110300,2,,36,8,0,8,,
734,2,2,10268500,5,,36,6,1,6,,
741,3,3,,6,,35,4,1,4,,
742,4,4,,9,,35,3,1,3,,
737,5,5,,8,,35,2,1,2,,
735,6,6,,7,,35,0,1,0,,
719,7,7,,12,,33,0,1,0,,
743,8,8,,13,,33,0,1,0,,
746,9,9,,15,,32,0,1,0,,
739,10,10,,11,,30,0,1,0,,
747,11,11,,18,,29,0,1,0,,
732,12,DNF,,10,,35,0,1,0,,Accident
733,12,DNF,,10,,35,0,1,0,,Accident
732,13,DNF,,1,,13,0,1,0,,Engine
738,14,DNF,,17,,19,0,1,0,,Engine
634,15,DNF,,4,,16,0,1,0,,Engine
731,17,DNF,,3,,11,1,0,1,,Throttle
736,18,DNF,,14,,9,0,1,0,,Engine
740,19,DNF,,16,,4,0,1,0,,Clutch
744,20,DNF,,20,,3,0,1,0,,Engine
745,21,DNF,,19,,0,0,1,0,,Transmission
