entrantId,lap,time,timeOfDay,annotation
6798,12,28146,20:25:54,
6803,14,31518,20:29:44,
6802,14,41286,20:29:47,
6809,14,28532,20:29:51,
6800,15,27216,20:31:07,
6797,16,29399,20:33:45,
6795,17,123359,20:36:47,
6814,17,32638,20:36:48,
6794,17,49568,20:36:49,
6817,17,30488,20:36:50,
6805,17,30519,20:36:51,
6796,17,27874,20:36:54,
6815,17,34363,20:36:54,
6801,17,28094,20:36:55,
6808,17,26999,20:36:57,
6812,17,30550,20:36:59,
6816,18,25681,20:39:46,
6795,24,15786,20:51:57,
6797,27,28782,20:57:12,
6800,28,28951,20:58:37,
6813,29,31375,21:00:50,
6795,31,25866,21:04:57,
6804,33,28346,21:07:49,
6816,33,27991,21:08:30,
6797,33,26591,21:08:31,
6815,34,26696,21:10:11,
6808,35,26839,21:12:01,
6812,39,27725,21:19:26,
6800,40,27090,21:20:30,
6798,41,26160,21:22:07,
6814,42,25945,21:24:22,
6802,42,28336,21:24:24,
6801,42,26820,21:24:39,
6817,43,25779,21:26:15,
6796,43,25125,21:26:16,
6805,46,24648,21:31:36,
6794,50,24974,21:38:57,
