entrantId,lap,time,timeOfDay,annotation
7143,2,30381,18:18:14,
7137,3,25563,18:19:24,
7135,9,24992,18:29:30,
7128,10,25081,18:31:05,
7138,10,33612,18:31:12,
7139,13,25106,18:35:49,
7136,14,24993,18:37:30,
7134,15,24835,18:38:59,
7140,15,24454,18:39:05,
7142,15,24719,18:39:12,
7146,16,25768,18:40:52,
7130,18,24524,18:43:25,
7132,18,25011,18:44:11,
7131,19,25018,18:45:09,
7147,20,26105,18:46:40,
7141,20,36646,18:47:23,Ten-second stop-go penalty
7144,22,24672,18:51:05,
7133,23,25194,18:52:22,
7145,26,24302,18:56:29,
7146,26,25307,18:57:29,
7139,27,24629,18:58:45,
7128,28,25131,19:00:38,
7132,30,25527,19:03:55,
7138,30,24638,19:04:24,
7135,32,24677,19:07:17,
7134,34,24957,19:09:50,
7137,34,25139,19:10:46,
7142,35,24596,19:12:01,
7140,39,24382,19:18:06,
7136,39,24581,19:18:09,
7144,40,25693,19:20:39,
7141,42,24953,19:23:28,
7132,45,26263,19:28:25,
