entrantId,positionOrder,positionText,laps,time
6331,1,1,12,84137
6310,2,2,8,84184
6291,3,3,10,84207
6299,4,4,9,84700
6300,5,5,9,84794
6340,6,6,12,84971
6329,7,7,9,85079
6328,8,8,9,85182
6293,9,9,9,85275
6306,10,10,11,85384
6325,11,11,10,85407
6323,12,12,11,85812
6294,13,13,9,85942
6290,14,14,12,85995
6296,15,15,12,86048
6295,16,16,12,86094
6344,17,17,12,86241
6289,18,18,4,86304
6324,19,19,11,86744
6342,20,20,10,86973
6302,21,21,12,88042
6341,22,22,12,88047
6311,23,23,11,88388
6343,24,24,10,89041
6345,25,25,12,90069
6339,26,26,8,90099
6338,27,27,9,91162
6292,28,28,2,95441
