entrantId,lap,time,timeOfDay,annotation
6295,1,95430,14:01:43,
6295,12,26705,14:19:28,
6291,15,25796,14:21:26,
6340,15,73542,14:22:08,
6290,16,29698,14:23:41,
6324,16,32024,14:23:54,
6296,17,28419,14:25:08,
6331,18,26953,14:25:45,
6329,18,27074,14:26:32,
6344,18,27959,14:26:33,
6325,18,30865,14:26:44,
6311,18,34177,14:27:20,
6328,20,28002,14:29:30,
6302,20,28956,14:29:48,
6299,21,27827,14:30:54,
6342,21,28502,14:31:31,
6289,22,27022,14:32:39,
6345,22,36760,14:34:09,
6323,23,29398,14:34:28,
6341,23,35850,14:34:37,
6293,24,23777,14:35:19,
6306,24,25848,14:35:24,
6300,25,26910,14:36:45,
6295,31,27648,14:47:48,
6291,33,25577,14:47:31,
6310,33,30351,14:48:27,
6324,34,31449,14:51:02,
6331,35,26977,14:50:39,
6296,35,30151,14:51:56,
6289,40,27541,14:59:19,
6311,40,32099,15:01:20,
6293,41,26411,15:00:20,
6344,41,29412,15:00:46,
6329,42,28426,15:01:51,
6340,42,28521,15:02:40,
6306,43,25455,15:03:45,
6328,43,29075,15:03:46,
6342,44,28268,15:06:12,
6345,44,36380,15:08:56,
6290,45,28339,15:06:58,
6340,45,26889,15:07:30,
6323,45,30570,15:07:37,
6341,46,29336,15:10:09,
6299,47,26480,15:09:14,
6295,48,29089,15:13:02,
6300,49,28223,15:12:02,
6291,52,26934,15:15:17,
6296,52,27027,15:17:13,
6324,52,28946,15:18:09,
6299,60,32503,15:29:06,
