entrantId,positionOrder,positionText,laps,time
6291,1,1,11,81908
6287,2,2,12,82559
6293,3,3,10,82660
6317,4,4,11,82983
6299,5,5,12,83594
6307,6,6,12,83700
6308,7,7,12,83715
6294,8,8,12,83763
6319,9,9,12,83782
6289,10,10,12,83969
6290,11,11,10,83981
6310,12,12,9,84254
6300,13,13,11,84930
6304,14,14,11,84996
6296,15,15,12,85018
6302,16,16,12,85050
6301,17,17,10,85161
6303,18,18,4,85247
6306,19,19,11,85577
6305,20,20,12,85766
6295,21,21,12,86084
6321,22,22,12,86397
6320,23,23,11,87685
6311,24,24,10,88151
6314,25,25,10,88873
6313,26,26,11,90657
