entrantId,positionOrder,positionText,laps,time
6291,1,1,10,83426
6293,2,2,12,84580
6287,3,3,12,84716
6307,4,4,11,84957
6310,5,5,12,85115
6303,6,6,12,85502
6317,7,7,10,85587
6290,8,8,11,85863
6299,9,9,11,85990
6302,10,10,12,86097
6308,11,11,7,86121
6300,12,12,12,86368
6304,13,13,12,86595
6294,14,14,12,86614
6289,15,15,4,87017
6319,16,16,7,87428
6296,17,17,12,87459
6295,18,18,12,87631
6306,19,19,12,87872
6301,20,20,7,88011
6305,21,21,12,88289
6320,22,22,5,90379
6311,23,23,10,90797
6322,24,24,11,91111
6313,25,25,12,91750
6314,26,26,3,94318
6321,27,27,3,119009
