entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6763,1,1,5469965,1,,73,10,1,10,,,
6762,2,2,5471483,2,,73,8,1,8,1518,,
6766,3,3,5482807,3,,73,6,1,6,12842,,
6767,4,4,5485387,4,,73,5,1,5,15422,,
6765,5,5,5511367,6,,73,4,1,4,41402,,
6773,6,6,5536668,8,,73,3,1,3,"01:06,70",,
6775,7,7,5537296,9,,73,2,1,2,"01:07,33",,
6786,8,8,5537748,7,,73,1,1,1,"01:07,78",,
6764,9,9,,10,,72,0,1,0,+1 lap,,
6777,10,10,,17,,72,0,1,0,+1 lap,,
6783,11,11,,16,,72,0,1,0,+1 lap,,
6768,12,12,,13,,72,0,1,0,+1 lap,,
6779,13,13,,20,,71,0,1,0,+2 laps,,
6780,14,14,,21,,71,0,1,0,+2 laps,,
6781,15,15,,22,,70,0,1,0,+3 laps,,
6776,16,16,,14,,68,0,1,0,,,Engine
6778,17,17,,19,,68,0,1,0,,,Water pressure
6770,18,DNF,,5,,55,0,1,0,,,Hydraulics
6782,19,DNF,,18,,13,0,1,0,,,Spun off
6774,20,DNF,,11,,0,0,1,0,,,Collision damage
6772,21,DNF,,12,,0,0,1,0,,,Collision
6769,22,DNF,,15,,0,0,1,0,,,Collision damage
