entrantId,lap,time,timeOfDay,annotation
6541,7,32909,13:12:46,
6547,9,41123,13:15:23,
6541,9,45431,13:16:01,
6552,21,30938,13:32:22,
6546,23,30059,13:36:33,
6556,30,30815,13:46:01,
6557,33,32582,13:50:12,
6542,36,37999,13:54:05,
6558,36,36266,13:54:06,
6542,37,248708,13:56:17,
6545,38,32359,13:56:36,
6549,39,30336,13:58:07,
6554,41,32517,14:00:46,
6537,42,30514,14:01:57,
6534,46,29609,14:06:46,
6546,47,29772,14:08:57,
6552,47,31095,14:10:46,
6536,49,30484,14:11:08,
6538,51,29038,14:13:15,
6556,52,29494,14:15:43,
