entrantId,lap,time,timeOfDay,annotation
6685,15,24700,14:31:15,
6681,18,22279,14:33:58,
6674,18,24102,14:34:05,
6683,18,23528,14:34:49,
6682,19,21802,14:35:57,
6684,19,26634,14:36:18,
6673,20,23535,14:36:56,
6680,20,22961,14:37:04,
6670,20,23219,14:37:31,
6679,21,22696,14:38:22,
6669,21,22884,14:38:55,
6682,21,23684,14:39:22,
6677,22,21839,14:40:25,
6672,23,21566,14:41:09,
6676,23,23120,14:41:28,
6668,25,21252,14:44:22,
6671,25,21921,14:44:30,
6675,25,19951,14:44:56,
6667,26,20825,14:46:25,
6678,27,25924,14:47:56,
6685,34,27694,15:01:36,
6681,36,22190,15:01:11,
6683,36,26593,15:02:54,
6673,39,23361,15:05:11,
6675,39,22684,15:05:39,
6677,39,23348,15:06:05,
6684,39,22987,15:06:46,
6680,40,23150,15:06:58,
6674,40,23660,15:07:00,
6670,40,24279,15:07:35,
6682,40,20103,15:07:46,
6669,41,24357,15:09:01,
6672,42,19546,15:09:18,
6679,42,20679,15:09:35,
6676,42,20803,15:09:42,
6667,42,19803,15:10:03,
6668,43,19885,15:11:01,
6671,45,18751,15:14:00,
