sessionId,entrantId,positionOrder,positionText,laps,time
2021-20-FP3,7233,1,1,17,82310
2021-20-FP3,7229,2,2,16,82388
2021-20-FP3,7228,3,3,10,82651
2021-20-FP3,7221,4,4,17,82835
2021-20-FP3,7222,5,5,14,82846
2021-20-FP3,7236,6,6,17,83048
2021-20-FP3,7223,7,7,13,83186
2021-20-FP3,7227,8,8,18,83209
2021-20-FP3,7235,9,9,17,83276
2021-20-FP3,7226,10,10,20,83567
2021-20-FP3,7215,11,11,14,83711
2021-20-FP3,7217,12,12,17,83884
2021-20-FP3,7216,13,13,16,83895
2021-20-FP3,7232,14,14,17,83923
2021-20-FP3,7225,15,15,17,84154
2021-20-FP3,7219,16,16,19,84246
2021-20-FP3,7234,17,17,17,84288
2021-20-FP3,7218,18,18,15,84499
2021-20-FP3,7230,19,19,20,84680
2021-20-FP3,7220,20,20,1,
