sessionId,entrantId,positionOrder,positionText,laps,time
2021-20-Q1,7229,1,1,,81901
2021-20-Q1,7228,2,2,,81996
2021-20-Q1,7233,3,3,,82016
2021-20-Q1,7236,4,4,,82304
2021-20-Q1,7222,5,5,,82398
2021-20-Q1,7223,6,6,,82422
2021-20-Q1,7226,7,7,,82458
2021-20-Q1,7221,8,8,,82535
2021-20-Q1,7217,9,9,,82549
2021-20-Q1,7225,10,10,,82551
2021-20-Q1,7227,11,11,,82565
2021-20-Q1,7215,12,12,,82688
2021-20-Q1,7235,13,13,,82742
2021-20-Q1,7216,14,14,,82839
2021-20-Q1,7232,15,15,,82863
2021-20-Q1,7219,16,16,9,83156
2021-20-Q1,7218,17,17,10,83213
2021-20-Q1,7234,18,18,8,83262
2021-20-Q1,7230,19,19,9,83407
2021-20-Q1,7220,20,20,9,85859
