entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
3526,1,1,7168700,1,,65,9,1,9,,
3579,2,2,7254060,5,,65,6,1,4,,
3580,3,3,,6,,64,4,1,4,,
3644,4,4,,7,,64,3,1,3,,
3647,5,5,,11,,63,2,1,2,,
3659,6,6,,13,,63,1,1,1,,
3655,7,7,,14,,63,0,1,0,,
3658,8,8,,16,,63,0,1,0,,
3648,9,9,,2,,62,0,1,0,,
3601,10,10,,17,,61,0,1,0,,
3653,11,11,,19,,61,0,1,0,,
3651,12,12,,10,,59,0,1,0,,Overheating
3650,13,DNF,,8,,45,0,1,0,,Oil pressure
3622,14,DNF,,15,,33,0,1,0,,Oil leak
3646,15,DNF,,12,,24,0,1,0,,Engine
3527,16,DNF,,4,,18,0,1,0,,Halfshaft
3652,17,DNF,,9,,12,0,1,0,,Suspension
3649,18,DNF,,3,,4,0,1,0,,Radiator
3657,19,DNF,,18,,1,0,1,0,,Fuel system
