entrantId,positionOrder,positionText,laps,time
4944,1,1,,84758
4936,2,2,,85076
4908,3,3,,85161
4907,4,4,,85276
4897,5,5,,85390
4932,6,6,,85556
4898,7,7,,85650
4927,8,8,,85725
4901,9,9,,85938
4903,10,10,,85962
4921,11,11,,86040
4902,12,12,,86480
4926,13,13,,86813
4920,14,14,,87100
4918,15,15,,87173
4954,16,16,,87382
4925,17,17,,87390
4919,18,18,,87407
4955,19,19,,87503
4938,20,20,,87690
4930,21,21,,87889
4929,22,22,,88119
4956,23,23,,88298
4928,24,24,,88574
4957,25,25,,88930
4958,26,26,,89387
4946,27,27,,89480
4915,28,28,,113677
