entrantId,lap,time,timeOfDay,annotation
7056,1,71178,13:05:14,
7036,11,28464,13:23:42,
7053,12,29393,13:25:22,
7039,13,28974,13:26:56,
7037,14,28946,13:28:38,
7056,17,28703,13:34:06,
7048,18,28347,13:35:17,
7052,19,28417,13:36:43,
7049,19,28558,13:36:56,
7045,20,29369,13:38:21,
7038,20,28393,13:38:22,
7042,20,28860,13:38:41,
7036,20,43240,13:39:28,
7054,21,28781,13:39:59,
7041,23,29598,13:43:56,
7050,36,48861,14:07:55,
7055,36,34672,14:08:22,
7041,37,30867,14:08:39,
7056,37,32593,14:08:45,
7039,38,30397,14:09:28,
7041,41,29828,14:16:26,
7041,42,30197,14:18:36,
7052,43,28979,14:17:40,
7037,43,29676,14:18:01,
7038,44,30393,14:19:37,
7045,44,31948,14:19:54,
7054,44,31937,14:20:02,
7048,44,33979,14:20:27,
7049,44,33891,14:20:36,
7042,44,31998,14:21:16,
7055,44,30686,14:24:44,
7050,45,43964,14:27:17,
7039,47,30178,14:26:56,
