entrantId,positionOrder,positionText,laps,time
6191,1,1,,79604
6192,2,2,,80187
6226,3,3,,80494
6221,4,4,,81340
6222,5,5,,81672
6190,6,6,,82248
6212,7,7,,82304
6227,8,8,,82399
6211,9,9,,82577
6201,10,10,,83369
6205,11,11,,83900
6210,12,12,,83983
6209,13,13,,84389
6195,14,14,,84409
6196,15,15,,84685
6189,16,16,,84740
6216,17,17,,84945
6200,18,18,,84979
6208,19,19,,85040
6207,20,20,,85110
6206,21,21,,85146
6199,22,22,,85316
6213,23,23,,85458
6202,24,24,,85839
6215,25,25,,86250
6198,26,26,,86261
6214,27,27,,86724
6193,28,28,,87300
6225,29,29,,87641
6197,30,30,,87844
