entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6191,1,1,6970674,1,,65,10,1,10,,,
6226,2,2,6994588,2,,65,6,1,6,23914,,
6211,3,3,6997136,8,,65,4,1,4,26462,,
6222,4,4,7051321,7,,65,3,1,3,"01:20,65",,
6195,5,5,,16,,64,2,1,2,+1 lap,,
6206,6,6,,13,,63,1,1,1,+2 laps,,
6196,7,7,,19,,63,0,1,0,+2 laps,,
6201,8,8,,9,,63,0,1,0,+2 laps,,
6221,9,9,,3,,62,0,1,0,,,Spun off
6212,10,10,,5,,62,0,1,0,,,Spun off
6207,11,11,,22,,61,0,1,0,+4 laps,,
6202,12,12,,23,,61,0,1,0,+4 laps,,
6205,13,DNF,,12,,56,0,1,0,,,Spun off
6200,14,DNF,,18,,56,0,1,0,,,Spun off
6197,15,DNF,,21,,56,0,1,0,,,Spun off
6210,16,DNF,,10,,55,0,1,0,,,Spun off
6213,17,DNF,,24,,35,0,1,0,,,Engine
6189,18,DNF,,15,,30,0,1,0,,,Spun off
6208,19,DNF,,25,,26,0,1,0,,,Handling
6216,20,DNF,,17,,24,0,1,0,,,Spun off
6199,21,DNF,,20,,22,0,1,0,,,Spun off
6192,22,DNF,,4,,19,0,1,0,,,Spun off
6198,23,DNF,,26,,13,0,1,0,,,Spun off
6209,24,DNF,,14,,11,0,1,0,,,Engine
6227,25,DNF,,6,,4,0,1,0,,,Spun off
6190,26,DNF,,11,,2,0,1,0,,,Engine
