entrantId,positionOrder,positionText,laps,time
6222,1,1,,101738
6192,2,2,,102191
6211,3,3,,102779
6191,4,4,,102785
6227,5,5,,103235
6213,6,6,,103726
6195,7,7,,104629
6212,8,8,,104636
6226,9,9,,104692
6221,10,10,,104964
6210,11,11,,105031
6201,12,12,,105582
6206,13,13,,105910
6190,14,14,,106233
6199,15,15,,106341
6216,16,16,,106804
6196,17,17,,107369
6197,18,18,,107398
6205,19,19,,107443
6189,20,20,,107622
6209,21,21,,107757
6207,22,22,,108280
6198,23,23,,108466
6200,24,24,,109006
6208,25,25,,109113
6202,26,26,,110463
