entrantId,positionOrder,positionText,time,laps
7311,1,1,95004,6
7283,2,2,95008,6
7313,3,3,95240,6
7312,4,4,95302,6
7291,5,5,95413,6
7299,6,6,95441,6
7290,7,7,95496,6
7300,8,8,95576,5
7314,9,9,95606,6
7284,10,10,95679,5
7309,11,11,95697,6
7288,12,12,95698,6
7287,13,13,95858,6
7296,14,14,95880,6
7307,15,15,95974,6
