entrantId,positionOrder,positionText,time,laps
7283,1,1,95912,23
7311,2,2,96068,25
7313,3,3,96193,23
7284,4,4,96212,23
7296,5,5,96472,21
7314,6,6,96474,25
7303,7,7,96492,21
7312,8,8,96533,24
7297,9,9,96702,21
7290,10,10,96705,22
7302,11,11,96987,26
7291,12,12,97066,22
7309,13,13,97104,25
7307,14,14,97152,24
7299,15,15,97256,21
7288,16,16,97418,25
7287,17,17,97517,24
7294,18,18,97840,19
7300,19,19,98420,22
7293,20,20,99940,5
