entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
5813,1,1,5675955,3,,60,9,1,9,,,
5818,2,2,,5,,59,6,1,6,+1 lap,,
5815,3,3,,11,,59,4,1,4,+1 lap,,
5802,4,4,,8,,59,3,1,3,+1 lap,,
5807,5,5,,7,,58,2,1,2,+2 laps,,
5830,6,6,,15,,57,1,1,1,,,Out of fuel
5814,7,7,,1,,57,0,1,0,,,Out of fuel
5809,8,8,,9,,57,0,1,0,,,Out of fuel
5804,9,9,,25,,56,0,1,0,,,Out of fuel
5816,10,10,,14,,56,0,1,0,+4 laps,,
5823,11,DNF,,12,,50,0,1,0,,,Engine
5824,12,NC,,22,,46,0,1,0,+14 laps,,
5827,13,DNF,,4,,29,0,1,0,,,Electrical
5811,14,DNF,,23,,27,0,1,0,,,Engine
5812,15,DNF,,21,,24,0,1,0,,,Engine
5808,16,DNF,,2,,23,0,1,0,,,Brakes
5826,17,DNF,,16,,22,0,1,0,,,Turbo
5832,18,DNF,,19,,14,0,1,0,,,Turbo
5825,19,DNF,,13,,11,0,1,0,,,Spun off
5821,20,DNF,,26,,9,0,1,0,,,Electrical
5810,21,DNF,,20,,5,0,1,0,,,Engine
5805,22,DNF,,24,,5,0,1,0,,,Engine
5817,23,DNF,,10,,4,0,1,0,,,Engine
5822,24,DNF,,18,,4,0,1,0,,,Engine
5803,25,DSQ,,6,,60,0,1,0,,,Car underweight
5831,26,DNS,,17,,,0,1,0,,,Engine
