entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6851,1,1,6029571,1,,57,25,1,25,,,
6848,2,2,6034613,3,,57,18,1,18,5042,,
6847,3,3,6042229,7,,57,15,1,15,12658,5000,
6855,4,4,6055198,9,,57,12,1,12,25627,,
6857,5,5,6056693,6,,57,10,1,10,27122,5000,
6859,6,6,6059739,13,,57,8,1,8,30168,5000,
6868,7,7,6060536,18,,57,6,1,6,30965,,
6854,8,8,6062380,4,,57,4,1,4,32809,,
6861,9,9,6065870,11,,57,2,1,2,36299,5000,
6850,10,10,6073953,12,,57,1,1,1,44382,,
6853,11,11,6076192,5,,57,0,1,0,46621,,
6867,12,12,6076985,16,,57,0,1,0,47414,5000,
6862,13,13,6077810,17,,57,0,1,0,48239,,
6858,14,14,6077858,10,,57,0,1,0,48287,,
6849,15,15,6078397,15,,57,0,1,0,48826,,
6860,16,16,6080461,14,,57,0,1,0,50890,5000,
6870,17,17,,21,,56,0,1,0,+1 lap,,
6865,18,18,,23,,55,0,1,0,+2 laps,,
6869,19,19,,22,,55,0,1,0,+2 laps,20000,
6866,20,20,,24,,55,0,1,0,+2 laps,,
6863,21,21,,19,,53,0,1,0,+4 laps,,
6856,22,DNF,,8,,49,0,1,0,,,Exhaust
6864,23,DNF,,20,,8,0,1,0,,,Collision damage
6852,24,DNF,,2,,8,0,1,0,,,Collision
