sessionId,entrantId,positionOrder,positionText,laps,time
1998-13-WU,6463,1,1,11,127839
1998-13-WU,6464,2,2,12,128608
1998-13-WU,6468,3,3,11,129120
1998-13-WU,6465,4,4,11,129127
1998-13-WU,6470,5,5,12,129539
1998-13-WU,6469,6,6,11,130076
1998-13-WU,6467,7,7,7,130258
1998-13-WU,6466,8,8,12,130917
1998-13-WU,6477,9,9,12,131374
1998-13-WU,6473,10,10,11,131546
1998-13-WU,6462,11,11,10,131860
1998-13-WU,6461,12,12,9,133781
1998-13-WU,6475,13,13,10,133853
1998-13-WU,6480,14,14,8,134038
1998-13-WU,6474,15,15,10,134147
1998-13-WU,6472,16,16,9,134680
1998-13-WU,6476,17,17,8,136139
1998-13-WU,6479,18,18,11,136174
1998-13-WU,6481,19,19,9,136217
1998-13-WU,6483,20,20,7,137733
1998-13-WU,6482,21,21,5,140842
1998-13-WU,6471,22,22,4,146065
