entrantId,positionOrder,positionText,laps,time
6932,1,1,7,97106
6936,2,2,14,98116
6935,3,3,14,98316
6942,4,4,13,98584
6941,5,5,12,98911
6930,6,6,15,98977
6929,7,7,12,99198
6931,8,8,6,99199
6943,9,9,16,99748
6944,10,10,14,99768
6933,11,11,14,100056
6934,12,12,14,100153
6953,13,13,8,100298
6940,14,14,13,100328
6945,15,15,12,100540
6947,16,16,14,101071
6938,17,17,14,101204
6951,18,18,14,102330
6955,19,19,11,102521
6954,20,20,8,104118
6949,21,21,10,104227
6952,22,22,15,104500
6950,23,23,12,107204
6937,24,24,11,110465
