entrantId,positionOrder,positionText,laps,time
6111,1,1,,115290
6102,2,2,,116015
6083,3,3,,116401
6094,4,4,,117249
6103,5,5,,117369
6063,6,6,,117369
6062,7,7,,117721
6106,8,8,,117875
6066,9,9,,118049
6084,10,10,,118183
6107,11,11,,118403
6071,12,12,,118412
6104,13,13,,118992
6096,14,14,,119038
6081,15,15,,119088
6113,16,16,,119257
6098,17,17,,119326
6093,18,18,,119334
6072,19,19,,119462
6068,20,20,,119534
6078,21,21,,120027
6069,22,22,,120179
6099,23,23,,120463
6095,24,24,,120940
6105,25,25,,121031
