sessionId,entrantId,positionOrder,positionText,laps,time
1992-02-WU,6191,1,1,,78406
1992-02-WU,6192,2,2,,78913
1992-02-WU,6188,3,3,,79242
1992-02-WU,6203,4,4,,79280
1992-02-WU,6187,5,5,,79420
1992-02-WU,6204,6,6,,79563
1992-02-WU,6206,7,7,,80364
1992-02-WU,6211,8,8,,80457
1992-02-WU,6198,9,9,,80658
1992-02-WU,6189,10,10,,80708
1992-02-WU,6197,11,11,,80770
1992-02-WU,6190,12,12,,80783
1992-02-WU,6213,13,13,,80822
1992-02-WU,6205,14,14,,81086
1992-02-WU,6210,15,15,,81295
1992-02-WU,6207,16,16,,81868
1992-02-WU,6215,17,17,,81922
1992-02-WU,6200,18,18,,81932
1992-02-WU,6212,19,19,,81986
1992-02-WU,6208,20,20,,82059
1992-02-WU,6216,21,21,,82122
1992-02-WU,6201,22,22,,82484
1992-02-WU,6214,23,23,,82532
1992-02-WU,6195,24,24,,82638
1992-02-WU,6209,25,25,,82822
1992-02-WU,6199,26,26,,85203
