entrantId,positionOrder,positionText,laps,time
6126,1,1,,95065
6148,2,2,,95257
6122,3,3,,95843
6161,4,4,,95897
6147,5,5,,96003
6153,6,6,,97097
6162,7,7,,97354
6127,8,8,,97593
6143,9,9,,97864
6149,10,10,,98013
6125,11,11,,98218
6123,12,12,,98223
6152,13,13,,98383
6156,14,14,,98405
6142,15,15,,98435
6145,16,16,,98517
6135,17,17,,98689
6141,18,18,,99017
6165,19,19,,99113
6146,20,20,,99670
6150,21,21,,99696
6144,22,22,,99780
6157,23,23,,99897
6160,24,24,,100555
6136,25,25,,100906
6124,26,26,,101100
6163,27,27,,101196
6137,28,28,,101946
6132,29,29,,102900
6164,30,30,,109019
