entrantId,lap,time,timeOfDay,annotation
7159,2,20094,15:23:38,
7167,2,20576,15:23:41,
7171,3,20203,15:25:13,
7174,3,22243,15:25:19,
7170,3,22358,15:25:20,
7160,3,27256,15:25:22,
7169,3,22132,15:25:24,
7164,3,20361,15:25:25,
7161,3,27232,15:25:31,
7162,3,29667,15:25:33,
7172,3,23363,15:25:34,
7176,3,22509,15:25:37,
7157,3,21224,15:25:39,
7168,3,23090,15:25:41,
7158,6,21402,15:31:10,
7165,7,22696,15:32:46,
7173,7,20718,15:32:56,
7175,7,23801,15:33:00,
7166,8,21106,15:34:19,
7164,15,22102,15:44:43,
7169,15,20118,15:44:55,
7166,21,21179,15:55:12,
7159,23,20768,15:57:40,
7175,23,20436,15:59:08,
7173,24,19287,16:00:34,
7170,25,19640,16:00:07,
7168,25,21488,16:01:14,
7158,25,20242,16:01:15,
7165,25,21260,16:01:22,
7174,26,20498,16:01:40,
7160,26,22307,16:02:15,
7176,26,20879,16:02:33,
7162,26,19875,16:02:35,
7161,26,21625,16:02:44,
7164,27,20317,16:03:18,
7167,27,21501,16:04:06,
7172,27,19964,16:04:43,
7171,28,22947,16:04:58,
7167,28,21732,16:06:20,
7159,28,22058,16:06:40,
7160,28,21142,16:06:40,
7162,28,20552,16:06:54,
7176,28,20096,16:07:02,
7168,28,24310,16:07:11,
7161,28,22421,16:07:27,
7165,28,21962,16:08:19,
7171,29,69022,16:07:32,
7170,29,21472,16:07:40,
7169,29,20624,16:07:42,
7166,29,21359,16:09:20,
7174,30,21142,16:09:52,
7175,31,19626,16:14:07,
7170,41,19327,16:28:42,
7159,41,21256,16:29:20,
7161,41,20622,16:29:35,
7165,41,20472,16:30:13,
7173,41,19345,16:30:14,
7166,42,20380,16:31:41,
7165,44,20152,16:35:25,
7168,45,20671,16:37:18,
7166,45,20285,16:37:20,
7170,46,19062,16:38:35,
7174,46,21009,16:38:41,
7172,46,20711,16:38:44,
7162,46,20012,16:38:45,
7167,46,19931,16:38:47,
7161,46,21423,16:38:49,
7175,46,20370,16:38:58,
7171,47,27069,16:40:10,
7160,47,20930,16:40:13,
7159,47,19586,16:40:14,
7176,47,28093,16:40:17,
7173,47,21634,16:40:24,
7171,53,20015,16:48:53,
7171,56,19610,16:53:29,
7166,57,20700,16:54:35,
7175,57,19825,16:55:04,
7173,57,23445,16:55:08,
