entrantId,lap,time,timeOfDay,annotation
6730,1,28423,14:04:59,
6746,1,24646,14:05:00,
6729,1,26799,14:05:21,
6717,10,28950,14:16:12,
6726,16,23413,14:24:08,
6725,18,24017,14:27:04,
6720,19,22584,14:27:47,
6716,19,23454,14:28:08,
6719,20,22934,14:29:03,
6715,20,22066,14:29:42,
6727,21,20915,14:31:23,
6731,24,22529,14:35:45,
6728,25,22600,14:36:20,
6733,26,22092,14:37:56,
6734,27,21930,14:39:31,
6750,27,22679,14:39:42,
6723,28,22583,14:40:05,
6717,28,21379,14:40:13,
6747,28,23653,14:40:18,
6746,29,21611,14:42:00,
6732,29,22520,14:42:09,
6746,35,11126,14:50:10,
6716,40,21758,14:56:03,
6727,40,23704,14:56:30,
6726,41,24035,14:57:04,
6715,43,22273,14:59:58,
6731,43,11068,15:01:23,
6720,44,22355,15:00:30,
6731,44,22717,15:02:53,
6719,45,22874,15:01:45,
6728,47,22314,15:05:27,
6746,47,20862,15:05:58,
6723,48,22182,15:06:19,
6732,48,21897,15:07:29,
6734,48,20675,15:07:35,
6733,49,20442,15:08:34,
6747,51,20795,15:10:30,
6717,55,20425,15:15:28,
