sessionId,entrantId,positionOrder,positionText,laps,time
2001-07-Q,6537,1,1,12,77430
2001-07-Q,6534,2,2,11,77631
2001-07-Q,6536,3,3,12,77749
2001-07-Q,6535,4,4,12,77856
2001-07-Q,6538,5,5,11,78029
2001-07-Q,6550,6,6,12,78432
2001-07-Q,6539,7,7,12,78751
2001-07-Q,6545,8,8,12,78921
2001-07-Q,6543,9,9,12,79086
2001-07-Q,6540,10,10,11,79220
2001-07-Q,6554,11,11,12,79245
2001-07-Q,6542,12,12,12,79294
2001-07-Q,6544,13,13,11,79316
2001-07-Q,6556,14,14,12,80033
2001-07-Q,6549,15,15,12,80081
2001-07-Q,6548,16,16,12,80261
2001-07-Q,6541,17,17,12,80342
2001-07-Q,6553,18,18,12,80788
2001-07-Q,6546,19,19,12,80823
2001-07-Q,6547,20,20,11,81336
2001-07-Q,6557,21,21,12,81771
2001-07-Q,6552,22,22,12,82201
