entrantId,positionOrder,positionText,laps,time
7313,1,1,6,84381
7283,2,2,6,84483
7299,3,3,8,84685
7300,4,4,8,84724
7314,5,5,6,84827
7290,6,6,7,84918
7291,7,7,8,84928
7311,8,8,9,85079
7294,9,9,6,85241
7287,10,10,6,85297
7309,11,11,6,85301
7312,12,12,8,85328
7284,13,13,6,85462
7303,14,14,5,85707
7297,15,15,6,85783
