entrantId,lap,time,timeOfDay,annotation
7254,17,23509,14:27:31,
7251,23,24892,14:35:10,
7249,23,23826,14:36:14,
7262,24,23679,14:37:37,
7245,25,22487,14:37:51,
7253,28,22193,14:42:33,
7261,29,23194,14:43:26,
7263,29,23469,14:43:52,
7256,29,22468,14:44:16,
7247,31,22585,14:47:02,
7260,33,22343,14:49:47,
7264,34,22795,14:50:27,
7248,38,22534,14:57:10,
7257,38,23182,14:57:16,
7255,38,23722,14:57:34,
7265,39,23863,14:58:09,
7252,40,23159,14:59:30,
7250,40,29168,15:00:02,
7254,40,23119,15:00:20,
7246,44,22280,15:05:25,
7258,45,24218,15:07:02,
7249,52,24039,15:17:55,
7264,69,23118,15:39:22,
