entrantId,lap,time,timeOfDay,annotation
6573,5,125019,14:11:02,
6570,16,34805,14:26:46,
6571,17,26094,14:28:14,
6570,19,25216,14:31:37,
6576,22,25027,14:35:27,
6581,22,27485,14:35:41,
6577,23,24627,14:36:53,
6584,23,27942,14:37:39,
6570,24,14187,14:39:15,
6583,25,26564,14:40:37,
6575,26,25602,14:41:24,
6574,27,25743,14:42:43,
6578,29,25501,14:46:29,
6567,30,27555,14:46:44,
6579,30,32222,14:47:58,
6586,31,24309,14:47:28,
6568,31,23886,14:47:46,
6587,32,23926,14:49:10,
6569,32,23475,14:49:26,
6566,34,23888,14:52:42,
6571,37,28305,14:57:29,
6570,39,26061,15:01:05,
6576,40,26945,15:01:48,
6577,41,26050,15:03:03,
6583,42,26862,15:06:19,
6581,43,26483,15:06:55,
6578,45,27012,15:10:16,
6586,46,24232,15:08:59,
6568,46,24004,15:09:24,
6587,47,30247,15:10:37,
6569,48,23725,15:12:33,
6574,48,23566,15:13:33,
6566,49,23105,15:14:39,
