sessionId,entrantId,positionOrder,positionText,laps,time
1999-05-FP2,6485,1,1,19,82138
1999-05-FP2,6486,2,2,26,82212
1999-05-FP2,6484,3,3,24,82257
1999-05-FP2,6491,4,4,30,82836
1999-05-FP2,6494,5,5,26,82917
1999-05-FP2,6504,6,6,15,83074
1999-05-FP2,6498,7,7,27,83106
1999-05-FP2,6490,8,8,24,83125
1999-05-FP2,6499,9,9,29,83136
1999-05-FP2,6507,10,10,22,83196
1999-05-FP2,6489,11,11,27,83208
1999-05-FP2,6495,12,12,33,83272
1999-05-FP2,6492,13,13,26,83346
1999-05-FP2,6501,14,14,30,83493
1999-05-FP2,6488,15,15,30,83574
1999-05-FP2,6493,16,16,26,83633
1999-05-FP2,6487,17,17,17,83839
1999-05-FP2,6500,18,18,28,83911
1999-05-FP2,6496,19,19,31,85042
1999-05-FP2,6503,20,20,29,85663
1999-05-FP2,6497,21,21,22,85948
1999-05-FP2,6502,22,22,18,86535
