sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1999-05-R,6484,1,1,5653665,1,,65,10,1,10,,,
1999-05-R,6485,2,2,5659903,3,,65,6,1,6,6238,,
1999-05-R,6486,3,3,5664510,4,,65,4,1,4,10845,,
1999-05-R,6487,4,4,5683847,2,,65,3,1,3,30182,,
1999-05-R,6489,5,5,5740873,10,,65,2,1,2,"01:27,21",,
1999-05-R,6501,6,6,,9,,64,1,1,1,+1 lap,,
1999-05-R,6490,7,7,,11,,64,0,1,0,+1 lap,,
1999-05-R,6507,8,8,,16,,64,0,1,0,+1 lap,,
1999-05-R,6492,9,9,,13,,64,0,1,0,+1 lap,,
1999-05-R,6493,10,10,,18,,64,0,1,0,+1 lap,,
1999-05-R,6496,11,11,,19,,63,0,1,0,+2 laps,,
1999-05-R,6497,12,12,,20,,62,0,1,0,+3 laps,,
1999-05-R,6502,13,DNF,,22,,50,0,1,0,,,Spun off
1999-05-R,6504,14,DNF,,6,,40,0,1,0,,,Gearbox
1999-05-R,6495,15,DNF,,12,,40,0,1,0,,,Transmission
1999-05-R,6499,16,DNF,,14,,40,0,1,0,,,Transmission
1999-05-R,6491,17,DNF,,8,,35,0,1,0,,,Halfshaft
1999-05-R,6494,18,DNF,,5,,27,0,1,0,,,Transmission
1999-05-R,6488,19,DNF,,17,,24,0,1,0,,,Gearbox
1999-05-R,6500,20,DNF,,15,,24,0,1,0,,,Gearbox
1999-05-R,6503,21,DNF,,21,,0,0,1,0,,,Gearbox
1999-05-R,6498,22,DSQ,,7,,64,0,1,0,,,Illegal undertray mounting
