entrantId,positionOrder,positionText,laps,time
6291,1,1,9,138934
6332,2,2,10,141953
6329,3,3,8,143768
6292,4,4,9,144027
6328,5,5,8,144110
6294,6,6,9,144613
6302,7,7,10,145400
6293,8,8,9,145568
6300,9,9,9,145658
6306,10,10,8,146013
6290,11,11,9,146055
6299,12,12,9,146462
6321,13,13,9,146487
6324,14,14,8,146636
6310,15,15,7,147425
6289,16,16,8,147983
6296,17,17,9,148437
6295,18,18,8,148674
6305,19,19,8,149928
6331,20,20,9,150151
6323,21,21,8,150548
6330,22,22,7,151377
6334,23,23,7,154190
6311,24,24,7,157064
6325,25,25,5,158506
6335,26,26,3,392894
