entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6331,1,1,5327170,3,,44,10,1,10,,,
6293,2,2,5378551,8,,44,6,1,6,51381,,
6292,3,3,5397623,6,,44,4,1,4,"01:10,45",,
6332,4,4,5432957,7,,44,3,1,3,"01:45,79",,
6290,5,5,,12,,43,2,1,2,+1 lap,,
6296,6,6,,14,,43,1,1,1,+1 lap,,
6306,7,7,,17,,43,0,1,0,+1 lap,,
6323,8,8,,10,,43,0,1,0,+1 lap,,
6324,9,9,,18,,43,0,1,0,+1 lap,,
6305,10,10,,16,,42,0,1,0,+2 laps,,
6330,11,11,,25,,42,0,1,0,+2 laps,,
6321,12,12,,20,,41,0,1,0,+3 laps,,
6300,13,13,,4,,40,0,1,0,,,Alternator
6295,14,DNF,,24,,33,0,1,0,,,Engine
6311,15,DNF,,21,,29,0,1,0,,,Wheel
6325,16,DNF,,15,,27,0,1,0,,,Throttle
6294,17,DNF,,13,,24,0,1,0,,,Spun off
6299,18,DNF,,1,,19,0,1,0,,,Spun off
6289,19,DNF,,23,,18,0,1,0,,,Engine
6334,20,DNF,,26,,15,0,1,0,,,Spun off
6329,21,DNF,,11,,11,0,1,0,,,Engine
6335,22,DNF,,19,,11,0,1,0,,,Engine
6310,23,DNF,,9,,10,0,1,0,,,Halfshaft
6302,24,DNF,,22,,3,0,1,0,,,Engine
6328,25,DNF,,5,,2,0,1,0,,,Engine
6291,26,DSQ,,2,,44,0,1,0,,,Illegal skid block wear
