entrantId,positionOrder,positionText,laps,time
6715,1,1,15,85043
6719,2,2,13,85371
6740,3,3,31,85421
6738,4,4,31,85699
6720,5,5,16,85879
6716,6,6,15,85991
6722,7,7,24,86029
6737,8,8,31,86328
6718,9,9,15,86334
6729,10,10,7,86387
6726,11,11,12,86427
6717,12,12,16,86500
6725,13,13,19,86653
6732,14,14,24,86783
6730,15,15,13,86797
6739,16,16,27,86917
6724,17,17,10,86989
6733,18,18,24,87128
6723,19,19,6,87157
6727,20,20,12,87503
6731,21,21,20,87544
6721,22,22,5,87639
6734,23,23,25,87719
6728,24,24,12,87990
6742,25,25,21,88361
6743,26,26,27,88833
6735,27,27,23,89870
6736,28,28,20,91042
