entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7233,1,1,5464103,1,,58,26,1,26,,,
7228,2,2,5478687,2,,58,18,1,18,14584,,
7222,3,3,5497574,6,,58,15,1,15,33471,,
7240,4,4,5501917,3,,58,12,1,12,37814,,
7229,5,5,5505915,11,10,58,10,1,10,41812,,
7221,6,6,5508395,4,,58,8,1,8,44292,,
7216,7,7,5511316,7,,58,6,1,6,47213,,
7241,8,8,5515629,19,SFB,58,4,1,4,51526,,
7225,9,9,5546121,8,,58,2,1,2,"01:22,02",,
7227,10,10,,12,,57,1,1,1,+1 lap,,
7234,11,11,,16,,57,0,1,0,+1 lap,,
7219,12,12,,17,,57,0,1,0,+1 lap,,
7215,13,13,,20,SFB,57,0,1,0,+1 lap,,
7226,14,14,,9,,57,0,1,0,+1 lap,,
7232,15,15,,13,,57,0,1,0,+1 lap,,
7223,16,16,,5,,57,0,1,0,+1 lap,,
7218,17,17,,15,,57,0,1,0,+1 lap,,
7217,18,18,,10,,57,0,1,0,+1 lap,,
7230,19,19,,14,,56,0,1,0,+2 laps,,
7220,20,20,,18,,56,0,1,0,+2 laps,,
