entrantId,lap,time,timeOfDay,annotation
7215,21,23028,15:37:18,
7223,30,29116,15:51:43,
7216,34,23239,15:57:20,
7218,34,24104,15:58:22,
7226,35,23329,15:59:39,
7232,35,23551,15:59:42,
7220,35,23829,16:00:40,
7228,36,22442,15:59:52,
7241,36,28353,16:00:33,
7217,36,23500,16:00:56,
7233,37,22962,16:01:20,
7222,37,22463,16:01:47,
7219,37,23164,16:02:50,
7217,37,23514,16:03:36,
7221,39,29310,16:05:01,
7225,39,35509,16:05:17,
7230,39,23892,16:07:05,
7234,40,23150,16:07:22,
7240,47,23646,16:17:27,
7229,50,22684,16:22:19,
