entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
5803,1,1,4812583,1,,52,9,1,9,,,
5814,2,2,4842585,14,,52,6,1,6,30002,,
5827,3,3,4846939,9,,52,4,1,4,34356,,
5830,4,4,4851656,12,,52,3,1,3,39073,,
5813,5,5,4894675,7,,52,2,1,2,"01:22,09",,
5834,6,6,,11,,51,1,1,1,+1 lap,,
5841,7,7,,22,,49,0,1,0,,,Out of fuel
5818,8,8,,16,,49,0,1,0,+3 laps,,
5845,9,9,,24,,48,0,1,0,+4 laps,,
5838,10,10,,8,,46,0,1,0,,,Engine
5826,11,DNF,,15,,43,0,1,0,,,Accident
5832,12,DNF,,26,,40,0,1,0,,,Suspension
5802,13,DNF,,3,,39,0,1,0,,,Engine
5817,14,DNF,,17,,33,0,1,0,,,Turbo
5833,15,DNF,,6,,31,0,1,0,,,Electrical
5839,16,DNF,,13,,29,0,1,0,,,Engine
5847,17,DNF,,23,,28,0,1,0,,,Engine
5809,18,DNF,,5,,26,0,1,0,,,Exhaust
5807,19,DNF,,2,,25,0,1,0,,,Engine
5844,20,DNF,,10,,25,0,1,0,,,Engine
5831,21,DNF,,25,,17,0,1,0,,,Engine
5846,22,DNF,,21,,16,0,1,0,,,Turbo
5825,23,DNF,,18,,13,0,1,0,,,Accident
5840,24,DNF,,20,,6,0,1,0,,,Turbo
5808,25,DNF,,4,,4,0,1,0,,,Oil pressure
5848,26,DNS,,19,,,0,1,0,,,Car raced by Fabi
